I,1016168000000,2.59619587803e-06,4.02422381892e-07,-4.18452495387e-11,-1.32046844299e-06,0.000415573419214,9.80659999119
I,1016170000000,2.59619586363e-06,4.02422383265e-07,-4.18449027171e-11,-1.31979412309e-06,0.000415601158478,9.80659999119
I,1016172000000,2.59619591682e-06,4.02422388672e-07,-4.18445563441e-11,-1.31911871332e-06,0.00041562888237,9.80659999119
M,1016170000000,2.12440127507e-07,2.1196384728e-05,4.25293713808e-05
I,1016174000000,2.5961959115e-06,4.02422387908e-07,-4.18442094988e-11,-1.31844511597e-06,0.000415656628645,9.80659999119
G,1016176000000,8.5455938,47.397742,535.17591589
I,1016176000000,2.59619590168e-06,4.0242239275e-07,-4.18435160118e-11,-1.31709534837e-06,0.00041571210205,9.80659999119
I,1016178000000,2.59619595479e-06,4.02422398135e-07,-4.1843169638e-11,-1.31641994494e-06,0.000415739825941,9.80659999119
I,1016180000000,2.59619595479e-06,4.02422398135e-07,-4.1843169638e-11,-1.31641994494e-06,0.000415739825941,9.80659999119
I,1016182000000,2.59619594958e-06,4.02422397388e-07,-4.18428227937e-11,-1.31574634059e-06,0.000415767572184,9.80659999118
I,1016184000000,2.59619598347e-06,4.02422405245e-07,-4.18421296097e-11,-1.31439586321e-06,0.000415823033579,9.80659999118
I,1016186000000,2.59619598347e-06,4.02422405245e-07,-4.18421296097e-11,-1.31439586321e-06,0.000415823033579,9.80659999118
I,1016190000000,2.5961959827e-06,4.02422407942e-07,-4.18414360987e-11,-1.31304682211e-06,0.00041587851399,9.80659999118
M,1016190000000,7.03118927777e-07,2.12741419673e-05,4.19381707907e-05
I,1016194000000,2.59619602141e-06,4.02422414727e-07,-4.1840742904e-11,-1.31169709057e-06,0.00041593397716,9.80659999118
I,1016196000000,2.59619601613e-06,4.02422413974e-07,-4.18403960592e-11,-1.31102348943e-06,0.00041596172342,9.80659999118
G,1016196000000,8.5455938,47.397742,535.17691589
I,1016198000000,2.59619599674e-06,4.02422416441e-07,-4.18400492484e-11,-1.31034822471e-06,0.000415989461815,9.80659999118
I,1016200000000,2.5961960446e-06,4.02422421064e-07,-4.18393560294e-11,-1.30899941147e-06,0.00041604493113,9.80659999117
I,1016202000000,2.5961960446e-06,4.02422421064e-07,-4.18393560294e-11,-1.30899941147e-06,0.00041604493113,9.80659999117
I,1016204000000,2.59619604925e-06,4.02422424531e-07,-4.18390093642e-11,-1.30832396767e-06,0.000416072665219,9.80659999117
I,1016206000000,2.59619603483e-06,4.02422425923e-07,-4.18386625434e-11,-1.30764964289e-06,0.000416100404493,9.80659999117
I,1016210000000,2.59619608269e-06,4.02422430548e-07,-4.18379693245e-11,-1.30630063648e-06,0.000416155874662,9.80659999117
M,1016210000000,1.18276989087e-06,2.21619322896e-05,4.26253736019e-05
I,1016212000000,2.59619608736e-06,4.02422434008e-07,-4.18376226594e-11,-1.30562519624e-06,0.000416183608777,9.80659999117
I,1016214000000,2.5961960729e-06,4.02422435399e-07,-4.18372758379e-11,-1.30495087033e-06,0.000416211348061,9.80659999117
G,1016216000000,8.5455938,47.397742,535.17791589
I,1016216000000,2.59619612078e-06,4.02422440022e-07,-4.18365826196e-11,-1.30360186722e-06,0.000416266818203,9.80659999116
I,1016218000000,2.59619612078e-06,4.02422440022e-07,-4.18365826196e-11,-1.30360186722e-06,0.000416266818203,9.80659999116
I,1016222000000,2.59619615467e-06,4.02422447873e-07,-4.18358894354e-11,-1.30225138882e-06,0.000416322279601,9.80659999116
I,1016226000000,2.5961961539e-06,4.02422450573e-07,-4.18351959246e-11,-1.30090234445e-06,0.000416377760016,9.80659999116
I,1016228000000,2.59619613948e-06,4.02422451965e-07,-4.18348491035e-11,-1.30022801776e-06,0.00041640549929,9.80659999116
M,1016230000000,5.76813193038e-07,2.30558231473e-05,4.19535547495e-05
I,1016230000000,2.59619619261e-06,4.02422457374e-07,-4.18345027302e-11,-1.29955261088e-06,0.000416433223189,9.80659999116
I,1016232000000,2.59619616795e-06,4.02422459066e-07,-4.18338090744e-11,-1.29820374851e-06,0.000416488707844,9.80659999115
I,1016234000000,2.59619616795e-06,4.02422459066e-07,-4.18338090744e-11,-1.29820374851e-06,0.000416488707844,9.80659999115
G,1016236000000,8.5455938,47.397742,535.17791589
I,1016236000000,2.59619622131e-06,4.02422464469e-07,-4.18334627019e-11,-1.29752853229e-06,0.000416516430822,9.80659999115
I,1016238000000,2.59619622046e-06,4.02422467169e-07,-4.18327691905e-11,-1.29617948761e-06,0.000416571911253,9.80659999115
I,1016242000000,2.59619620605e-06,4.02422468553e-07,-4.18324223696e-11,-1.29550516641e-06,0.000416599650523,9.80659999115
I,1016244000000,2.59619625924e-06,4.02422473943e-07,-4.18320759959e-11,-1.29482976136e-06,0.000416627374417,9.80659999115
I,1016246000000,2.5961962539e-06,4.02422473175e-07,-4.18317291506e-11,-1.29415616197e-06,0.000416655120698,9.80659999115
I,1016248000000,2.59619625858e-06,4.02422476639e-07,-4.18313824855e-11,-1.29348071738e-06,0.00041668285481,9.80659999115
M,1016250000000,1.33483847603e-06,2.20613703132e-05,4.4847291708e-05
I,1016250000000,2.59619624409e-06,4.0242247802e-07,-4.18310356642e-11,-1.2928063938e-06,0.000416710594104,9.80659999114
I,1016252000000,2.596196292e-06,4.02422482653e-07,-4.18303424458e-11,-1.29145684096e-06,0.000416766059064,9.80659999114
I,1016256000000,2.59619627261e-06,4.02422485133e-07,-4.18299956355e-11,-1.29078211919e-06,0.000416793802648,9.80659999114
G,1016258000000,8.5455938,47.397742,535.17791589
I,1016258000000,2.59619632587e-06,4.02422490538e-07,-4.18296492625e-11,-1.29010690605e-06,0.000416821525646,9.80659999114
I,1016260000000,2.59619632047e-06,4.02422489756e-07,-4.18293024163e-11,-1.28943331166e-06,0.00041684927195,9.80659999114
I,1016262000000,2.59619631068e-06,4.02422494606e-07,-4.18286089303e-11,-1.28808354181e-06,0.000416904745334,9.80659999114
I,1016266000000,2.59619636382e-06,4.0242250001e-07,-4.18282625567e-11,-1.28740813317e-06,0.000416932469235,9.80659999114
I,1016268000000,2.59619635855e-06,4.02422499233e-07,-4.18279157116e-11,-1.28673453736e-06,0.000416960215496,9.80659999113
I,1016270000000,2.59619633916e-06,4.02422501709e-07,-4.18275689013e-11,-1.28605926683e-06,0.000416987953893,9.80659999113
M,1016272000000,3.4723742865e-07,2.08654150367e-05,4.38543587923e-05
I,1016272000000,2.59619639253e-06,4.02422507117e-07,-4.18272225287e-11,-1.28538405243e-06,0.000417015676869,9.80659999113
I,1016274000000,2.59619638701e-06,4.0242250635e-07,-4.18268756827e-11,-1.28471045561e-06,0.000417043423216,9.80659999113
I,1016276000000,2.59619639165e-06,4.02422509793e-07,-4.18265290171e-11,-1.28403501509e-06,0.000417071157305,9.80659999113
I,1016278000000,2.59619637726e-06,4.02422511184e-07,-4.18261821965e-11,-1.28336068597e-06,0.000417098896576,9.80659999113
G,1016278000000,8.5455938,47.397742,535.17791589
I,1016280000000,2.59619643045e-06,4.0242251658e-07,-4.18258358227e-11,-1.28268528133e-06,0.000417126620471,9.80659999113
I,1016282000000,2.59619642513e-06,4.02422515818e-07,-4.18254889775e-11,-1.28201168156e-06,0.00041715436675,9.80659999112
I,1016284000000,2.59619641529e-06,4.02422520656e-07,-4.18247954913e-11,-1.28066191537e-06,0.000417209840162,9.80659999112
I,1016288000000,2.59619646843e-06,4.02422526046e-07,-4.1824449117e-11,-1.2799865092e-06,0.000417237564052,9.80659999112
I,1016290000000,2.59619646319e-06,4.02422525299e-07,-4.1824102273e-11,-1.27931290567e-06,0.000417265310307,9.80659999112
I,1016292000000,2.59619644381e-06,4.02422527775e-07,-4.18237554628e-11,-1.27863764028e-06,0.000417293048709,9.80659999112
M,1016292000000,-1.42600629479e-06,2.23628312349e-05,4.31346654892e-05
I,1016294000000,2.59619649709e-06,4.0242253317e-07,-4.18234090894e-11,-1.27796242808e-06,0.000417320771706,9.80659999112
I,1016298000000,2.59619649634e-06,4.02422535849e-07,-4.18227155783e-11,-1.27661338805e-06,0.000417376252121,9.80659999112
G,1016298000000,8.5455938,47.397742,535.17891589
I,1016300000000,2.59619648188e-06,4.02422537246e-07,-4.18223687578e-11,-1.27593905822e-06,0.000417403991408,9.80659999112
I,1016302000000,2.59619653504e-06,4.02422542634e-07,-4.18220223836e-11,-1.27526365613e-06,0.0004174317153,9.80659999112
I,1016304000000,2.59619652975e-06,4.02422541889e-07,-4.18216755393e-11,-1.27459005166e-06,0.000417459461568,9.80659999111
I,1016308000000,2.59619656372e-06,4.02422549763e-07,-4.18209823563e-11,-1.27323957071e-06,0.000417514922946,9.80659999111
